longitude,latitude,floor,buildingid,spaceid,relativeposition,userid,phoneid,timestamp,validation
-7504.906800001859,4864865.544699997,1,1,30,2,13,17,1371715428,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715627,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715551,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715642,0
-7479.0157000012705,4864891.920500003,1,1,12,2,13,17,1371715522,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716170,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716125,0
-7474.553700000048,4864866.8565,1,1,16,2,13,17,1371715691,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716199,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716100,0
-7533.837600000203,4864939.373000003,1,1,105,2,13,17,1371716246,0
-7523.494500000029,4864951.885399997,1,1,104,2,13,17,1371716310,0
-7536.565799999982,4864934.328000002,1,1,106,2,13,17,1371716226,0
-7535.209515403956,4864948.090411805,1,1,105,1,13,17,1371716267,0
-7527.402600001544,4864929.238300003,1,1,101,2,13,17,1371716460,0
-7510.211205821484,4864949.287095763,1,1,103,1,13,17,1371716389,0
-7519.0086999982595,4864949.4529,1,1,103,2,13,17,1371716367,0
-7524.514299999922,4864934.194600001,1,1,102,2,13,17,1371716434,0
-7316.4574000015855,4864800.7843,4,2,123,2,13,17,1371721188,0
-7311.919399999082,4864808.963799998,4,2,120,2,13,17,1371721242,0
-7536.4928999990225,4864918.059600003,1,1,101,2,13,17,1371716483,0
-7312.662200000137,4864807.624899998,4,2,121,2,13,17,1371721226,0
-7315.743400000036,4864802.071500003,4,2,122,2,13,17,1371721206,0
-7316.86719999835,4864813.714900002,4,2,140,2,13,17,1371721320,0
-7309.517499998212,4864813.293499999,4,2,143,2,13,17,1371721267,0
-7321.037900000811,4864820.583700001,4,2,117,2,13,17,1371721400,0
-7318.341099999845,4864814.532499999,4,2,139,2,13,17,1371721345,0
-7327.958599999547,4864824.4234,4,2,116,2,13,17,1371721619,0
-7325.23409999907,4864818.356799996,4,2,137,2,13,17,1371721497,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721542,0
-7324.080699998885,4864817.717,4,2,138,2,13,17,1371721434,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721524,0
-7332.1088000014415,4864822.170999996,4,2,135,2,13,17,1371721644,0
-7338.857999999076,4864825.9152000025,4,2,133,2,13,17,1371721720,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721657,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721675,0
-7359.331099998206,4864837.273500003,4,2,129,2,13,17,1371721928,0
-7353.723400000484,4864834.1625000015,4,2,130,2,13,17,1371721912,0
-7352.520300000906,4864833.494800001,4,2,131,2,13,17,1371721787,0
-7345.42330000177,4864829.557700002,4,2,132,2,13,17,1371721765,0
-7334.819400001317,4864828.2295999965,4,2,115,2,13,17,1371721742,0
-7360.497299998999,4864837.920500003,4,2,128,2,13,17,1371721943,0
-7373.052799999715,4864844.886500001,4,2,125,2,13,17,1371721991,0
-7367.458799999206,4864841.782799996,4,2,126,2,13,17,1371721975,0
-7366.242400001734,4864841.108000003,4,2,127,2,13,17,1371721961,0
-7381.754700001329,4864845.757299997,4,2,103,2,13,17,1371722072,0
-7384.729100000113,4864840.396499999,4,2,102,2,13,17,1371722056,0
-7374.347500000149,4864845.604699999,4,2,124,2,13,17,1371722006,0
-7385.526399999857,4864838.958999999,4,2,101,2,13,17,1371722041,0
-7380.934599999338,4864847.235600002,4,2,104,2,13,17,1371722088,0
-7370.0106999985865,4864847.7535,4,2,108,2,13,17,1371722159,0
-7377.846599999814,4864852.802199997,4,2,105,2,13,17,1371722103,0
-7372.802900001408,4864849.3028,4,2,107,2,13,17,1371722145,0
-7376.904599998145,4864852.029399999,4,2,106,2,13,17,1371722121,0
-7366.095899999142,4864845.581600003,4,2,109,2,13,17,1371722175,0
-7356.611999999732,4864840.320100002,4,2,112,2,13,17,1371722219,0
-7363.282299999148,4864844.0207,4,2,110,2,13,17,1371722187,0
-7359.148499999195,4864841.7271,4,2,111,2,13,17,1371722205,0
-7390.435400001706,4864835.897,4,2,146,2,13,17,1371722317,0
-7349.546000000089,4864836.3998000035,4,2,114,2,13,17,1371722250,0
-7352.339699998499,4864837.949699998,4,2,113,2,13,17,1371722237,0
-7489.9197999984035,4864901.8900000015,0,1,6,2,13,17,1371714550,0
-7390.761199999601,4864835.141000004,4,2,147,2,13,17,1371722330,0
-7480.921700000763,4864891.6466000015,0,1,3,2,13,17,1371714611,0
-7489.9197999984035,4864901.8900000015,0,1,6,2,13,17,1371714566,0
-7480.921700000763,4864891.6466000015,0,1,3,2,13,17,1371714597,0
-7500.175299998373,4864879.856799996,0,1,1,2,13,17,1371714645,0
-7500.175299998373,4864879.856799996,0,1,1,2,13,17,1371714657,0
-7501.238400001079,4864863.081799999,1,1,2,2,13,17,1371714997,0
-7499.118298217654,4864838.7984716,0,1,1,1,13,17,1371714749,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715141,0
-7511.563299998641,4864853.561099999,1,1,7,2,13,17,1371715287,0
-7516.52670000121,4864844.624799997,1,1,6,2,13,17,1371715284,0
-7504.906800001859,4864865.544699997,1,1,30,2,13,17,1371715137,0
-7511.778299998492,4864841.671700002,1,1,5,2,13,17,1371715283,0
-7506.762699998915,4864850.701899998,1,1,4,2,13,17,1371715303,0
-7502.8467999994755,4864860.1862,1,1,3,2,13,17,1371715343,0
-7506.762699998915,4864850.701899998,1,1,4,2,13,17,1371715291,0
-7502.8467999994755,4864860.1862,1,1,3,2,13,17,1371715334,0
-7504.906800001859,4864865.544699997,1,1,30,2,13,17,1371715422,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715385,0
-7479.0157000012705,4864891.920500003,1,1,12,2,13,17,1371715522,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715495,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715449,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715627,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715642,0
-7474.553700000048,4864866.8565,1,1,16,2,13,17,1371715691,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715551,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716125,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716199,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716100,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716170,0
-7536.565799999982,4864934.328000002,1,1,106,2,13,17,1371716226,0
-7535.209515403956,4864948.090411805,1,1,105,1,13,17,1371716267,0
-7528.608068633825,4864959.505251184,1,1,104,1,13,17,1371716334,0
-7523.494500000029,4864951.885399997,1,1,104,2,13,17,1371716311,0
-7533.837600000203,4864939.373000003,1,1,105,2,13,17,1371716246,0
-7536.4928999990225,4864918.059600003,1,1,101,2,13,17,1371716483,0
-7519.0086999982595,4864949.4529,1,1,103,2,13,17,1371716367,0
-7510.211205821484,4864949.287095763,1,1,103,1,13,17,1371716389,0
-7524.514299999922,4864934.194600001,1,1,102,2,13,17,1371716434,0
-7527.402600001544,4864929.238300003,1,1,101,2,13,17,1371716460,0
-7316.4574000015855,4864800.7843,4,2,123,2,13,17,1371721188,0
-7311.919399999082,4864808.963799998,4,2,120,2,13,17,1371721242,0
-7315.743400000036,4864802.071500003,4,2,122,2,13,17,1371721206,0
-7312.662200000137,4864807.624899998,4,2,121,2,13,17,1371721226,0
-7310.057300001383,4864815.156599999,4,2,119,2,13,17,1371721287,0
-7318.341099999845,4864814.532499999,4,2,139,2,13,17,1371721345,0
-7321.037900000811,4864820.583700001,4,2,117,2,13,17,1371721400,0
-7309.517499998212,4864813.293499999,4,2,143,2,13,17,1371721267,0
-7316.86719999835,4864813.714900002,4,2,140,2,13,17,1371721320,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721543,0
-7324.080699998885,4864817.717,4,2,138,2,13,17,1371721434,0
-7325.23409999907,4864818.356799996,4,2,137,2,13,17,1371721497,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721524,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721675,0
-7327.958599999547,4864824.4234,4,2,116,2,13,17,1371721619,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721657,0
-7338.857999999076,4864825.9152000025,4,2,133,2,13,17,1371721720,0
-7332.1088000014415,4864822.170999996,4,2,135,2,13,17,1371721644,0
-7334.819400001317,4864828.2295999965,4,2,115,2,13,17,1371721742,0
-7352.520300000906,4864833.494800001,4,2,131,2,13,17,1371721787,0
-7345.42330000177,4864829.557700002,4,2,132,2,13,17,1371721766,0
-7353.723400000484,4864834.1625000015,4,2,130,2,13,17,1371721912,0
-7360.497299998999,4864837.920500003,4,2,128,2,13,17,1371721943,0
-7359.331099998206,4864837.273500003,4,2,129,2,13,17,1371721928,0
-7367.458799999206,4864841.782799996,4,2,126,2,13,17,1371721975,0
-7366.242400001734,4864841.108000003,4,2,127,2,13,17,1371721961,0
-7381.754700001329,4864845.757299997,4,2,103,2,13,17,1371722072,0
-7384.729100000113,4864840.396499999,4,2,102,2,13,17,1371722056,0
-7373.052799999715,4864844.886500001,4,2,125,2,13,17,1371721991,0
-7385.526399999857,4864838.958999999,4,2,101,2,13,17,1371722041,0
-7374.347500000149,4864845.604699999,4,2,124,2,13,17,1371722006,0
-7372.802900001408,4864849.3028,4,2,107,2,13,17,1371722145,0
-7380.934599999338,4864847.235600002,4,2,104,2,13,17,1371722088,0
-7377.846599999814,4864852.802199997,4,2,105,2,13,17,1371722103,0
-7376.904599998145,4864852.029399999,4,2,106,2,13,17,1371722121,0
-7366.095899999142,4864845.581600003,4,2,109,2,13,17,1371722175,0
-7363.282299999148,4864844.0207,4,2,110,2,13,17,1371722188,0
-7359.148499999195,4864841.7271,4,2,111,2,13,17,1371722205,0
-7356.611999999732,4864840.320100002,4,2,112,2,13,17,1371722220,0
-7370.0106999985865,4864847.7535,4,2,108,2,13,17,1371722159,0
-7390.435400001706,4864835.897,4,2,146,2,13,17,1371722317,0
-7349.546000000089,4864836.3998000035,4,2,114,2,13,17,1371722250,0
-7352.339699998499,4864837.949699998,4,2,113,2,13,17,1371722237,0
-7390.761199999601,4864835.141000004,4,2,147,2,13,17,1371722330,0
-7489.9197999984035,4864901.8900000015,0,1,6,2,13,17,1371714550,0
-7480.921700000763,4864891.6466000015,0,1,3,2,13,17,1371714612,0
-7489.9197999984035,4864901.8900000015,0,1,6,2,13,17,1371714567,0
-7500.175299998373,4864879.856799996,0,1,1,2,13,17,1371714645,0
-7480.921700000763,4864891.6466000015,0,1,3,2,13,17,1371714597,0
-7501.238400001079,4864863.081799999,1,1,2,2,13,17,1371714997,0
-7500.175299998373,4864879.856799996,0,1,1,2,13,17,1371714657,0
-7504.906800001859,4864865.544699997,1,1,30,2,13,17,1371715137,0
-7511.778299998492,4864841.671700002,1,1,5,2,13,17,1371715283,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715141,0
-7506.762699998915,4864850.701899998,1,1,4,2,13,17,1371715291,0
-7516.52670000121,4864844.624799997,1,1,6,2,13,17,1371715285,0
-7511.563299998641,4864853.561099999,1,1,7,2,13,17,1371715287,0
-7502.8467999994755,4864860.1862,1,1,3,2,13,17,1371715345,0
-7504.906800001859,4864865.544699997,1,1,30,2,13,17,1371715422,0
-7506.762699998915,4864850.701899998,1,1,4,2,13,17,1371715303,0
-7502.8467999994755,4864860.1862,1,1,3,2,13,17,1371715334,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715627,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715551,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715449,0
-7479.0157000012705,4864891.920500003,1,1,12,2,13,17,1371715522,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715495,0
-7474.553700000048,4864866.8565,1,1,16,2,13,17,1371715691,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715642,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716100,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716125,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716170,0
-7533.837600000203,4864939.373000003,1,1,105,2,13,17,1371716246,0
-7536.565799999982,4864934.328000002,1,1,106,2,13,17,1371716226,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716199,0
-7535.209515403956,4864948.090411805,1,1,105,1,13,17,1371716268,0
-7519.0086999982595,4864949.4529,1,1,103,2,13,17,1371716367,0
-7528.608068633825,4864959.505251184,1,1,104,1,13,17,1371716334,0
-7510.211205821484,4864949.287095763,1,1,103,1,13,17,1371716389,0
-7523.494500000029,4864951.885399997,1,1,104,2,13,17,1371716311,0
-7536.4928999990225,4864918.059600003,1,1,101,2,13,17,1371716483,0
-7524.514299999922,4864934.194600001,1,1,102,2,13,17,1371716435,0
-7527.402600001544,4864929.238300003,1,1,101,2,13,17,1371716460,0
-7316.4574000015855,4864800.7843,4,2,123,2,13,17,1371721188,0
-7315.743400000036,4864802.071500003,4,2,122,2,13,17,1371721206,0
-7309.517499998212,4864813.293499999,4,2,143,2,13,17,1371721267,0
-7312.662200000137,4864807.624899998,4,2,121,2,13,17,1371721226,0
-7311.919399999082,4864808.963799998,4,2,120,2,13,17,1371721242,0
-7310.057300001383,4864815.156599999,4,2,119,2,13,17,1371721287,0
-7321.037900000811,4864820.583700001,4,2,117,2,13,17,1371721400,0
-7318.341099999845,4864814.532499999,4,2,139,2,13,17,1371721345,0
-7316.86719999835,4864813.714900002,4,2,140,2,13,17,1371721320,0
-7324.080699998885,4864817.717,4,2,138,2,13,17,1371721434,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721543,0
-7332.1088000014415,4864822.170999996,4,2,135,2,13,17,1371721644,0
-7325.23409999907,4864818.356799996,4,2,137,2,13,17,1371721497,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721524,0
-7327.958599999547,4864824.4234,4,2,116,2,13,17,1371721619,0
-7334.819400001317,4864828.2295999965,4,2,115,2,13,17,1371721742,0
-7338.857999999076,4864825.9152000025,4,2,133,2,13,17,1371721720,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721657,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721675,0
-7353.723400000484,4864834.1625000015,4,2,130,2,13,17,1371721912,0
-7345.42330000177,4864829.557700002,4,2,132,2,13,17,1371721766,0
-7359.331099998206,4864837.273500003,4,2,129,2,13,17,1371721928,0
-7360.497299998999,4864837.920500003,4,2,128,2,13,17,1371721943,0
-7352.520300000906,4864833.494800001,4,2,131,2,13,17,1371721787,0
-7374.347500000149,4864845.604699999,4,2,124,2,13,17,1371722006,0
-7373.052799999715,4864844.886500001,4,2,125,2,13,17,1371721991,0
-7367.458799999206,4864841.782799996,4,2,126,2,13,17,1371721975,0
-7366.242400001734,4864841.108000003,4,2,127,2,13,17,1371721961,0
-7380.934599999338,4864847.235600002,4,2,104,2,13,17,1371722088,0
-7384.729100000113,4864840.396499999,4,2,102,2,13,17,1371722057,0
-7381.754700001329,4864845.757299997,4,2,103,2,13,17,1371722072,0
-7385.526399999857,4864838.958999999,4,2,101,2,13,17,1371722041,0
-7377.846599999814,4864852.802199997,4,2,105,2,13,17,1371722103,0
-7366.095899999142,4864845.581600003,4,2,109,2,13,17,1371722175,0
-7370.0106999985865,4864847.7535,4,2,108,2,13,17,1371722159,0
-7376.904599998145,4864852.029399999,4,2,106,2,13,17,1371722121,0
-7372.802900001408,4864849.3028,4,2,107,2,13,17,1371722145,0
-7356.611999999732,4864840.320100002,4,2,112,2,13,17,1371722220,0
-7349.546000000089,4864836.3998000035,4,2,114,2,13,17,1371722250,0
-7359.148499999195,4864841.7271,4,2,111,2,13,17,1371722206,0
-7352.339699998499,4864837.949699998,4,2,113,2,13,17,1371722237,0
-7363.282299999148,4864844.0207,4,2,110,2,13,17,1371722188,0
-7390.761199999601,4864835.141000004,4,2,147,2,13,17,1371722330,0
-7489.9197999984035,4864901.8900000015,0,1,6,2,13,17,1371714569,0
-7489.9197999984035,4864901.8900000015,0,1,6,2,13,17,1371714550,0
-7390.435400001706,4864835.897,4,2,146,2,13,17,1371722317,0
-7480.921700000763,4864891.6466000015,0,1,3,2,13,17,1371714597,0
-7500.175299998373,4864879.856799996,0,1,1,2,13,17,1371714645,0
-7500.175299998373,4864879.856799996,0,1,1,2,13,17,1371714657,0
-7480.921700000763,4864891.6466000015,0,1,3,2,13,17,1371714615,0
-7499.118298217654,4864838.7984716,0,1,1,1,13,17,1371714749,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715141,0
-7501.238400001079,4864863.081799999,1,1,2,2,13,17,1371714997,0
-7511.778299998492,4864841.671700002,1,1,5,2,13,17,1371715284,0
-7506.762699998915,4864850.701899998,1,1,4,2,13,17,1371715303,0
-7506.762699998915,4864850.701899998,1,1,4,2,13,17,1371715291,0
-7511.563299998641,4864853.561099999,1,1,7,2,13,17,1371715287,0
-7516.52670000121,4864844.624799997,1,1,6,2,13,17,1371715285,0
-7502.8467999994755,4864860.1862,1,1,3,2,13,17,1371715346,0
-7504.906800001859,4864865.544699997,1,1,30,2,13,17,1371715428,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715450,0
-7506.559300001712,4864862.569799997,1,1,8,2,13,17,1371715385,0
-7502.8467999994755,4864860.1862,1,1,3,2,13,17,1371715334,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715627,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715551,0
-7474.495200000703,4864891.586599998,1,1,25,2,13,17,1371715495,0
-7479.0157000012705,4864891.920500003,1,1,12,2,13,17,1371715523,0
-7496.014100000262,4864901.8967999965,1,1,13,2,13,17,1371715642,0
-7474.670000001788,4864865.918799996,1,1,27,2,13,17,1371715715,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716100,0
-7474.553700000048,4864866.8565,1,1,16,2,13,17,1371715691,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716125,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716199,0
-7536.565799999982,4864934.328000002,1,1,106,2,13,17,1371716226,0
-7533.837600000203,4864939.373000003,1,1,105,2,13,17,1371716246,0
-7541.168800000101,4864920.726800002,1,1,106,2,13,17,1371716170,0
-7523.494500000029,4864951.885399997,1,1,104,2,13,17,1371716311,0
-7535.209515403956,4864948.090411805,1,1,105,1,13,17,1371716268,0
-7519.0086999982595,4864949.4529,1,1,103,2,13,17,1371716367,0
-7510.211205821484,4864949.287095763,1,1,103,1,13,17,1371716389,0
-7528.608068633825,4864959.505251184,1,1,104,1,13,17,1371716335,0
-7527.402600001544,4864929.238300003,1,1,101,2,13,17,1371716460,0
-7316.4574000015855,4864800.7843,4,2,123,2,13,17,1371721188,0
-7536.4928999990225,4864918.059600003,1,1,101,2,13,17,1371716483,0
-7524.514299999922,4864934.194600001,1,1,102,2,13,17,1371716435,0
-7315.743400000036,4864802.071500003,4,2,122,2,13,17,1371721206,0
-7309.517499998212,4864813.293499999,4,2,143,2,13,17,1371721267,0
-7312.662200000137,4864807.624899998,4,2,121,2,13,17,1371721226,0
-7311.919399999082,4864808.963799998,4,2,120,2,13,17,1371721242,0
-7318.341099999845,4864814.532499999,4,2,139,2,13,17,1371721345,0
-7316.86719999835,4864813.714900002,4,2,140,2,13,17,1371721320,0
-7310.057300001383,4864815.156599999,4,2,119,2,13,17,1371721287,0
-7324.080699998885,4864817.717,4,2,138,2,13,17,1371721434,0
-7321.037900000811,4864820.583700001,4,2,117,2,13,17,1371721400,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721543,0
-7330.786899998784,4864821.437299997,4,2,136,2,13,17,1371721524,0
-7325.23409999907,4864818.356799996,4,2,137,2,13,17,1371721497,0
-7327.958599999547,4864824.4234,4,2,116,2,13,17,1371721619,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721675,0
-7334.819400001317,4864828.2295999965,4,2,115,2,13,17,1371721742,0
-7338.857999999076,4864825.9152000025,4,2,133,2,13,17,1371721720,0
-7337.716099999845,4864825.2817,4,2,134,2,13,17,1371721657,0
-7332.1088000014415,4864822.170999996,4,2,135,2,13,17,1371721644,0
-7353.723400000484,4864834.1625000015,4,2,130,2,13,17,1371721912,0
-7352.520300000906,4864833.494800001,4,2,131,2,13,17,1371721787,0
-7359.331099998206,4864837.273500003,4,2,129,2,13,17,1371721928,0
-7345.42330000177,4864829.557700002,4,2,132,2,13,17,1371721766,0
-7373.052799999715,4864844.886500001,4,2,125,2,13,17,1371721991,0
-7366.242400001734,4864841.108000003,4,2,127,2,13,17,1371721961,0
-7374.347500000149,4864845.604699999,4,2,124,2,13,17,1371722006,0
-7367.458799999206,4864841.782799996,4,2,126,2,13,17,1371721976,0
-7360.497299998999,4864837.920500003,4,2,128,2,13,17,1371721943,0
-7381.754700001329,4864845.757299997,4,2,103,2,13,17,1371722072,0
-7384.729100000113,4864840.396499999,4,2,102,2,13,17,1371722057,0
-7385.526399999857,4864838.958999999,4,2,101,2,13,17,1371722041,0
-7380.934599999338,4864847.235600002,4,2,104,2,13,17,1371722088,0
-7376.904599998145,4864852.029399999,4,2,106,2,13,17,1371722121,0
-7372.802900001408,4864849.3028,4,2,107,2,13,17,1371722145,0
-7370.0106999985865,4864847.7535,4,2,108,2,13,17,1371722159,0
-7366.095899999142,4864845.581600003,4,2,109,2,13,17,1371722175,0
-7377.846599999814,4864852.802199997,4,2,105,2,13,17,1371722103,0
